Title,URL,Address,Description
ARE YOU EXPECTING & SEEKING AFFORDABLE CHILD CARE IN MURRAY HILL?,https://newyork.craigslist.org/mnh/kid/d/are-you-expecting-seeking/6302038908.html,Murray Hill,"
        
We are expectant professional parents Due in late January, seeking to meet similarly situated expectant parents to plan fora Nanny Share. 

We are posting this now because are learning how expensive trustworthy childcare is to secure. Because we both work long hours, it appears that most group childcare will be impractical for us. (Most childcare facilities close at 6pm or so.) The cost of a private nanny seems prohibitive and, perhaps, even undesirable. So we are seeking to meet other expectant parents who are in a similar situation and, perhaps, agree to share a nanny in the neighborhood. 

We live at 40th street and Second Avenue and looking to meet another family -very- close by to us: We are thinking of an area bounded north by 44rd Street and south by 37th Street, and from First Avenue to Third Avenue. We hope to meet a happy, thoughtful, professional married couple for this purpose.

Please write to us if this seems an arrangement you may be interested in. Please also feel free to share any information or advice on this subject that you may have. We would very much appreciate it.

    "
Family Day Care - NY State Licensed (Open 24/7),https://newyork.craigslist.org/lgi/kid/d/family-day-care-ny-state/6310776957.html,Centereach,"
        
Family Day Care is registered with the New York State Office of Children and Family Services (OCFS) and the Child Care Council of Suffolk, Inc.
The provider has extensive training  and experience in child care.
Our Family Day Care is open 24/7.
We admit children from 6 weeks to 12 years old.
Our typical day includes age-appropriate activities like reading, art-work, circle-time, play-time etc. 
Kids are served healthy snacks and meals.
Fully insured. 
Please call us for more information.


    "
NEED CHILD CARE ? LOOK NO further check my ad 👩‍👦‍,https://newyork.craigslist.org/brk/kid/d/need-child-care-look-no/6302872409.html,Bensonhurts Brooklyn,"
        
age: 34 

Hello guys I am very experienced and childcare I know it's that season where its going back to school back to work and childcare is definitely hard I'm 35 live in a good neighborhood very experienced with children and child care especially with kids with autism if you're looking for a babysitter and definitely willing to work for you I'm available Monday through Friday Also on evenings so if you're interested any childcare please hit me with email and I'll definitely get back to you with more information thank you and have a blessed day plz be in the following areas bensonhurts  park slope bensonhurts flatbush sunset park kings highway jay street metro tech    "
Seeking Au Pair/Nanny in Midtown East with Free Room Provided on UES,https://newyork.craigslist.org/mnh/kid/d/seeking-au-pair-nanny-in/6290992445.html,Midtown,"
        
We are looking for childcare starting in mid-February 2018 for an infant aged 6-8 weeks old. We live in Midtown East, but also have an apartment in a walk-up building on the Upper East Side. You would live in our Upper East Side place, rent free. You will have one of the bedrooms and access to a shared full kitchen & bathroom. The other room is occupied by a housemate, who is older, a professional, and very nice.
 
You would provide childcare during the day at our Midtown apartment. You must have some experience and training to show that you can adequately care for an infant. Hours will be around 10:30am to 7pm from Monday through Friday, with some flexibility for both us and for you. No service is required on weekends. 
 
Please get in touch with us if this interests you. In order for you to get a full sense of what the arrangement would be like, we would like to start with an in-person interview. This will give us both an opportunity to get to know each other, and also give you an idea of what it would be like living in the Upper East Side while working in Midtown -it is a very easy commute.

*Please include your contact information, which will be necessary for arranging an interview in December. Provide to us your salary requirements or indicate your financial considerations, taking into account that a room is provided for you. And lastly, please indicate in your email that you are aware that this position does not begin until February. Without all of these, we may not respond to you. Thank you.    "
Looking for a female driver with clean driving record,https://newyork.craigslist.org/brk/kid/d/looking-for-female-driver/6302678144.html,Bedstuy/bushwick,"
        
Van Driver needed I will provide the vehicle
Daycare in Brooklyn has an immediate opening for a full time provider. Candidate must be capable of working unsupervised. You will be responsible for the smooth operation of the daycare which entails 
cleaning,
Teaching, 
lesson planning, 
Keeping us compliant with D.O.H Regulation
Communicate with Parents in a friendly Professional Manner.

At least One year of experience is required. 
must have or be willing to get SCR clearance finger printed and 15hour training.

Van Driver needed I will provide the vehicle    "
licensed home daycare open house today from 4:30-5:30,https://newyork.craigslist.org/fct/kid/d/licensed-home-daycare-open/6310808018.html,stamford ct,"
        
licensed home daycare located in Stamford, CT has one spot left full time or one part time spot left  booking for October 
Now booking 
CPR/First Aid
great location as well as great rates
small group children learn while having fun
outdoor play 
story and song time
colors numbers and shapes
potty training
rest/nap time
daily sheets handed out on your child's day
crafts done daily 
and so much more
please contact Kim for more info @ 
 

please note do to scams I will not respond to emails 
Thank you and I look forward to speaking with you    "
"Licensed Child Care Center Preschool, ENROLLING NOW!",https://newyork.craigslist.org/que/kid/d/licensed-child-care-center/6299144650.html,Queens / Fresh Meadows,"
        
Our learning center is a complete child development center. We cater to the developmental needs of every child. Our child care and preschool programs are intended to fulfill the following developmental aspects:

-Physical Motor Skills Development (Fine and Gross)
-Executive Function, Task Completion and Focus
-Conceptual and Cognitive Development
-Socialization Skills
-Communication and Early Language Skills
-Fostering Emotional Skills

We arm our young learners with tools that will help them to fulfill their greatest potentials.We also cook 3 delicious and nutritious meals daily, onsite.

To learn more, click here:

    "
Ms. MICHELLE'S CHILD CARE SERVICE,https://newyork.craigslist.org/brx/kid/d/ms-michelles-child-care/6274742474.html,BRONX-SOUNDVIEW HOUSES/SOUNDVIEW AREA,"
        
Ms. Michelle's Child Care Service IS OPEN All Week and After-school. **Fees are affordable.** HAVE A SAFE PLACE FOR YOUR CHILD TO STAY...ENROLL TODAY!
Website: www.michellescare.org (Enrollment Forms)

***THERE ARE OPENINGS.*** CALL FOR MORE INFORMATION***

Since 2005, Ms. Michelle's Childcare Service, is still committed to providing quality, affordable day care for children and families in our community. I accept children 6 weeks to 12 years of age. I am a Group Family Home-based Licensed Childcare Service and I am also trained in First Aid/CPR.  

Ms. Michelle's Childcare Service offers:

-Plenty of individual attention
-The stability of familiar faces every day
-Meals & Snacks
-Tutoring/Trips
-Early Drop-Off/School Pick-Up
-HRA subsidy and cash are accepted for payment. 
-Special Needs Children are accepted. Specialized teachers may come to 
childcare for follow-up care. 

*********************************************************************
SUMMER MONTHS' TRIPS (JULY-AUGUST 2017) 

Trips every Monday - Thursday (Alternate: Mondays & Wednesdays/Tuesdays & Thursdays)

-NY Museums (including Science Museum)
-NY Zoos (including NY Aquarium)
-NY Parks
-Animal Farms
-Movie Theaters
-Much, much more!!!
*Will appreciate parents as chaperones (if available)

*********************************************************************
Hours of Operation:

**Full-Time, Mon.-Fri.: Hours: 6:30am to 7:30pm. 
** Part-Time [After School] 2:30pm to 7:30pm. 
**Extended Care Hours after 7:30 pm if needed**
***CLOSED Saturdays, Sundays and ALL Holidays**                  
                                                                    
*********************************************************************
Child Care Ages:

Infants (6 months to 18 months);Toddlers (19 months to 2 years); Pre-school (3 years to 5 years)
School-Age (6 years to 12 years) After-school; Special Needs Children (up to 12 years of age and beyond)
                                                                
*********************************************************************
If you have any questions or would like to come for a visit, call Michelle, at contact number above. Answering machine is available for messages. Please leave a message. Out of courtesy, I will not return calls after 9:00pm.  Prices are low, affordable, and competitive.  

THANKING YOU IN ADVANCE FOR YOUR CONSIDERATION. 
~Ms. Michelle
    "
Ms. MICHELLE'S CHILD CARE SERVICE,https://newyork.craigslist.org/brx/kid/d/ms-michelles-child-care/6287017975.html,BRONX-SOUNDVIEW HOUSES/SOUNDVIEW AREA,"
        
Ms. Michelle's Child Care Service IS OPEN All Week and After-school. **Fees are affordable.** HAVE A SAFE PLACE FOR YOUR CHILD TO STAY...ENROLL TODAY!
Website: www.michellescare.org (Enrollment Forms)

***THERE ARE OPENINGS.*** CALL FOR MORE INFORMATION***

Since 2005, Ms. Michelle's Childcare Service, is still committed to providing quality, affordable day care for children and families in our community. I accept children 6 weeks to 12 years of age. I am a Group Family Home-based Licensed Childcare Service and I am also trained in First Aid/CPR.  

Ms. Michelle's Childcare Service offers:

-Plenty of individual attention
-The stability of familiar faces every day
-Meals & Snacks
-Tutoring/Trips
-Early Drop-Off/School Pick-Up
-HRA subsidy and cash are accepted for payment. 
-Special Needs Children are accepted. Specialized teachers may come to 
childcare for follow-up care. 

*********************************************************************
SUMMER MONTHS' TRIPS (JULY-AUGUST 2017) 

Trips every Monday - Thursday (Alternate: Mondays & Wednesdays/Tuesdays & Thursdays)

-NY Museums (including Science Museum)
-NY Zoos (including NY Aquarium)
-NY Parks
-Animal Farms
-Movie Theaters
-Much, much more!!!
*Will appreciate parents as chaperones (if available)

*********************************************************************
Hours of Operation:

**Full-Time, Mon.-Fri.: Hours: 6:30am to 7:30pm. 
** Part-Time [After School] 2:30pm to 7:30pm. 
**Extended Care Hours after 7:30 pm if needed**
***CLOSED Saturdays, Sundays and ALL Holidays**                  
                                                                    
*********************************************************************
Child Care Ages:

Infants (6 months to 18 months);Toddlers (19 months to 2 years); Pre-school (3 years to 5 years)
School-Age (6 years to 12 years) After-school; Special Needs Children (up to 12 years of age and beyond)
                                                                
*********************************************************************
If you have any questions or would like to come for a visit, call Michelle, at contact number above. Answering machine is available for messages. Please leave a message. Out of courtesy, I will not return calls after 9:00pm.  Prices are low, affordable, and competitive.  

THANKING YOU IN ADVANCE FOR YOUR CONSIDERATION. 
~Ms. Michelle
    "
Ms. MICHELLE'S CHILD CARE SERVICE,https://newyork.craigslist.org/brx/kid/d/ms-michelles-child-care/6274742077.html,BRONX-SOUNDVIEW HOUSES/SOUNDVIEW AREA,"
        
Ms. Michelle's Child Care Service IS OPEN All Week and After-school. **Fees are affordable.** HAVE A SAFE PLACE FOR YOUR CHILD TO STAY...ENROLL TODAY!
Website: www.michellescare.org (Enrollment Forms)

***THERE ARE OPENINGS.*** CALL FOR MORE INFORMATION***

Since 2005, Ms. Michelle's Childcare Service, is still committed to providing quality, affordable day care for children and families in our community. I accept children 6 weeks to 12 years of age. I am a Group Family Home-based Licensed Childcare Service and I am also trained in First Aid/CPR.  

Ms. Michelle's Childcare Service offers:

-Plenty of individual attention
-The stability of familiar faces every day
-Meals & Snacks
-Tutoring/Trips
-Early Drop-Off/School Pick-Up
-HRA subsidy and cash are accepted for payment. 
-Special Needs Children are accepted. Specialized teachers may come to 
childcare for follow-up care. 

*********************************************************************
SUMMER MONTHS' TRIPS (JULY-AUGUST 2017) 

Trips every Monday - Thursday (Alternate: Mondays & Wednesdays/Tuesdays & Thursdays)

-NY Museums (including Science Museum)
-NY Zoos (including NY Aquarium)
-NY Parks
-Animal Farms
-Movie Theaters
-Much, much more!!!
*Will appreciate parents as chaperones (if available)

*********************************************************************
Hours of Operation:

**Full-Time, Mon.-Fri.: Hours: 6:30am to 7:30pm. 
** Part-Time [After School] 2:30pm to 7:30pm. 
**Extended Care Hours after 7:30 pm if needed**
***CLOSED Saturdays, Sundays and ALL Holidays**                  
                                                                    
*********************************************************************
Child Care Ages:

Infants (6 months to 18 months);Toddlers (19 months to 2 years); Pre-school (3 years to 5 years)
School-Age (6 years to 12 years) After-school; Special Needs Children (up to 12 years of age and beyond)
                                                                
*********************************************************************
If you have any questions or would like to come for a visit, call Michelle, at contact number above. Answering machine is available for messages. Please leave a message. Out of courtesy, I will not return calls after 9:00pm.  Prices are low, affordable, and competitive.  

THANKING YOU IN ADVANCE FOR YOUR CONSIDERATION. 
~Ms. Michelle
    "
